,Div,Date,Time,HomeTeam,AwayTeam,GoalsFor_H,GoalsFor_A,GoalsForHT_H,GoalsForHT_A,FTR,HTR,ShotsTaken_H,ShotsTaken_A,TShotsTaken_H,TShotsTaken_A,HomeOdds,DrawOdds,AwayOdds,Points_H,Points_A,T_GamesPlayed_H,T_GamesPlayed_A,T_GoalsFor_H,T_GoalsAg_H,T_GoalsFor_A,T_GoalsAg_A,T_ShotsTaken_H,T_ShotsFaced_H,T_ShotsTaken_A,T_ShotsFaced_A,T_TShotsTaken_H,T_TShotsFaced_H,T_TShotsTaken_A,T_TShotsFaced_A,T_Points_H,T_Points_A,T_TablePosition_H,T_TablePosition_A,T_GoalsForHT_H,T_GoalsAgHT_H,T_GoalsForHT_A,T_GoalsAgHT_A,T_Variance_H,T_Variance_A,L3M_Points_H,L3M_Points_A,T_Conversion_H,T_Accuracy_H,T_Conversion_A,T_Accuracy_A
36,N1,2017-08-25,,NAC Breda,Sparta Rotterdam,0.2,0.2,0.1,0.0,D,H,0.55,0.5,0.35,0.15,0.12150000000000001,0.18,0.155,0.3333333333333333,0.3333333333333333,4,4,0.125,0.15000000000000002,0.05,0.1,0.6125,0.7125,0.5125,0.5625,0.21250000000000002,0.2,0.21250000000000002,0.175,0.41666666666666663,0.16666666666666666,10.0,16.0,0.05,0.05,0.025,0.07500000000000001,0.19905722120867736,0.21837596955104951,0.2222222222222222,0.2222222222222222,0.588235294117647,0.3469387755102041,0.23529411764705882,0.4146341463414635
37,N1,2017-08-26,,Den Haag,Heerenveen,0.1,0.2,0.0,0.0,A,D,0.65,0.8,0.05,0.45,0.1605,0.1805,0.12,0.0,1.0,3,5,0.06666666666666667,0.2333333333333333,0.1,0.20000000000000004,0.5333333333333333,0.7999999999999999,0.78,0.56,0.16666666666666666,0.35000000000000003,0.26,0.2,0.1111111111111111,0.2,18.0,16.0,0.03333333333333333,0.10000000000000002,0.04,0.06000000000000001,0.21683124964181213,0.2549879094359485,0.1111111111111111,0.2222222222222222,0.4,0.3125,0.38461538461538464,0.3333333333333333
38,N1,2017-08-26,,Heracles,Excelsior,0.2,0.2,0.1,0.1,D,D,0.9,0.55,0.3,0.25,0.11000000000000001,0.1875,0.175,0.3333333333333333,0.3333333333333333,3,4,0.13333333333333333,0.16666666666666666,0.1,0.125,0.6166666666666667,0.9666666666666667,0.5375,0.5875,0.18333333333333335,0.26666666666666666,0.1875,0.2,0.4444444444444444,0.5,13.0,6.0,0.06666666666666667,0.13333333333333333,0.05,0.05,0.2118159371830465,0.15561069753870266,0.4444444444444444,0.6666666666666666,0.7272727272727272,0.2972972972972973,0.5333333333333333,0.3488372093023256
39,N1,2017-08-26,,Vitesse,AZ Alkmaar,0.1,0.2,0.0,0.1,A,A,0.8,1.0,0.2,0.45,0.11200000000000002,0.1875,0.16999999999999998,0.0,1.0,4,4,0.1,0.07500000000000001,0.175,0.15000000000000002,0.5875,0.6,0.825,0.46249999999999997,0.15000000000000002,0.2,0.2875,0.15000000000000002,0.41666666666666663,0.75,11.0,3.0,0.025,0.025,0.05,0.1,0.18232750453661484,0.08894599322903128,0.4444444444444444,1.0,0.6666666666666666,0.25531914893617025,0.6086956521739131,0.34848484848484845
40,N1,2017-08-26,,Zwolle,Twente,0.2,0.0,0.1,0.0,H,H,0.8,0.5,0.2,0.15,0.10500000000000001,0.1885,0.1905,1.0,0.0,4,4,0.15,0.1,0.19999999999999998,0.27499999999999997,0.675,0.5,0.5874999999999999,0.775,0.2625,0.2375,0.2625,0.4,0.49999999999999994,0.08333333333333333,9.0,17.0,0.05,0.07500000000000001,0.05,0.15000000000000002,0.23232567457086417,0.1932614647371424,0.5555555555555555,0.0,0.5714285714285714,0.3888888888888889,0.7619047619047619,0.44680851063829796
41,N1,2017-08-27,,Feyenoord,Willem II,0.5,0.0,0.4,0.0,H,H,0.8,0.2,0.4,0.05,0.0615,0.36150000000000004,0.786,1.0,0.0,5,5,0.19999999999999998,0.06000000000000001,0.13999999999999999,0.18,0.71,0.4800000000000001,0.55,0.5800000000000001,0.29,0.15,0.13,0.21000000000000002,0.8666666666666668,0.26666666666666666,1.0,15.0,0.13999999999999999,0.04,0.1,0.08,0.13206534697570943,0.16974323987603068,0.7777777777777777,0.1111111111111111,0.689655172413793,0.4084507042253521,1.0,0.23636363636363636
42,N1,2017-08-27,,Groningen,Utrecht,0.2,0.1,0.2,0.0,H,H,0.25,1.0,0.15,0.65,0.13999999999999999,0.185,0.1315,1.0,0.0,4,4,0.19999999999999998,0.2,0.15000000000000002,0.07500000000000001,0.6625,0.8999999999999999,0.46249999999999997,0.625,0.2125,0.3125,0.22499999999999998,0.16250000000000003,0.3333333333333333,0.6666666666666666,13.0,5.0,0.05,0.1,0.1,0.025,0.17751260057331283,0.2731420810066078,0.1111111111111111,0.7777777777777777,0.9411764705882353,0.32075471698113206,0.6666666666666669,0.48648648648648646
43,N1,2017-08-27,,PSV Eindhoven,Roda,0.2,0.0,0.2,0.0,H,H,1.0,0.3,0.45,0.1,0.056499999999999995,0.5505,1.0,1.0,0.0,3,5,0.3,0.13333333333333333,0.14,0.2,0.9666666666666667,0.4166666666666667,0.43,0.8300000000000001,0.3833333333333333,0.20000000000000004,0.18,0.31999999999999995,1.0,0.4,3.0,9.0,0.06666666666666667,0.06666666666666667,0.06000000000000001,0.06000000000000001,0.020681240317517675,0.194527683445915,1.0,0.0,0.782608695652174,0.396551724137931,0.7777777777777779,0.41860465116279066
44,N1,2017-08-27,,VVV Venlo,Ajax,0.0,0.2,0.0,0.0,A,D,0.55,1.0,0.15,0.35,0.35,0.2575,0.0745,0.0,1.0,3,4,0.06666666666666667,0.10000000000000002,0.27499999999999997,0.15,0.5499999999999999,0.65,0.9625,0.6,0.16666666666666666,0.18333333333333335,0.38749999999999996,0.2625,0.4444444444444444,0.5833333333333333,14.0,7.0,0.06666666666666667,0.0,0.15,0.025,0.2374879996921825,0.2568075647994031,0.4444444444444444,0.4444444444444444,0.4,0.30303030303030304,0.7096774193548387,0.40259740259740256
45,N1,2017-09-09,,Ajax,Zwolle,0.3,0.0,0.1,0.0,H,H,1.0,0.55,0.4,0.15,0.0625,0.3625,0.7625,1.0,0.0,5,5,0.25999999999999995,0.12,0.16,0.08,0.97,0.5900000000000001,0.7,0.5,0.38,0.24,0.25,0.21999999999999997,0.6666666666666666,0.6,4.0,5.0,0.12,0.02,0.06000000000000001,0.06000000000000001,0.21653007058882867,0.2134354771084122,0.6666666666666666,0.7777777777777777,0.6842105263157894,0.3917525773195876,0.64,0.35714285714285715
