,Div,Date,Time,HomeTeam,AwayTeam,GoalsFor_H,GoalsFor_A,GoalsForHT_H,GoalsForHT_A,FTR,HTR,ShotsTaken_H,ShotsTaken_A,TShotsTaken_H,TShotsTaken_A,HomeOdds,DrawOdds,AwayOdds,Points_H,Points_A,T_GamesPlayed_H,T_GamesPlayed_A,T_GoalsFor_H,T_GoalsAg_H,T_GoalsFor_A,T_GoalsAg_A,T_ShotsTaken_H,T_ShotsFaced_H,T_ShotsTaken_A,T_ShotsFaced_A,T_TShotsTaken_H,T_TShotsFaced_H,T_TShotsTaken_A,T_TShotsFaced_A,T_Points_H,T_Points_A,T_TablePosition_H,T_TablePosition_A,T_GoalsForHT_H,T_GoalsAgHT_H,T_GoalsForHT_A,T_GoalsAgHT_A,T_Variance_H,T_Variance_A,L3M_Points_H,L3M_Points_A,T_Conversion_H,T_Accuracy_H,T_Conversion_A,T_Accuracy_A
206,B1,2018-02-11,,Standard,Mouscron,0.4,0.3,0.1,0.1,H,D,0.75,0.45,0.35,0.35,0.06999999999999999,0.265,0.55,1.0,0.0,25,25,0.124,0.12800000000000003,0.12400000000000005,0.168,0.478,0.3720000000000001,0.46399999999999997,0.524,0.23600000000000002,0.19,0.23800000000000004,0.24200000000000002,0.44,0.38666666666666666,10.0,12.0,0.068,0.05600000000000001,0.06000000000000002,0.068,0.20783756965859765,0.20107846862809242,0.4444444444444444,0.3333333333333333,0.5254237288135593,0.493723849372385,0.5210084033613447,0.5129310344827588
207,B1,2018-02-11,,Waasland-Beveren,Club Brugge,0.1,0.1,0.0,0.0,D,D,0.35,0.8,0.1,0.55,0.255,0.20299999999999999,0.0885,0.3333333333333333,0.3333333333333333,25,25,0.18400000000000005,0.172,0.244,0.11200000000000002,0.5840000000000001,0.5439999999999999,0.544,0.4220000000000001,0.2879999999999999,0.292,0.302,0.20400000000000001,0.44000000000000006,0.7733333333333333,9.0,1.0,0.07200000000000002,0.06400000000000002,0.11200000000000003,0.064,0.208147658992004,0.1420455900918946,0.5555555555555555,0.4444444444444444,0.6388888888888893,0.49315068493150666,0.8079470198675497,0.5551470588235293
208,B1,2018-02-16,,St Truiden,Anderlecht,0.1,0.0,0.1,0.0,H,H,0.4,0.2,0.25,0.05,0.1625,0.176,0.11699999999999999,1.0,0.0,26,26,0.10769230769230774,0.14615384615384613,0.15000000000000002,0.13461538461538464,0.4692307692307693,0.47884615384615375,0.5173076923076924,0.4538461538461538,0.23846153846153845,0.2326923076923077,0.2538461538461538,0.2115384615384615,0.42307692307692313,0.5897435897435899,10.0,3.0,0.023076923076923075,0.05384615384615385,0.08076923076923079,0.061538461538461535,0.2270510925360331,0.1981748681745259,0.1111111111111111,0.2222222222222222,0.45161290322580666,0.5081967213114753,0.5909090909090912,0.49070631970260203
209,B1,2018-02-17,,Antwerp,Oostende,0.0,0.0,0.0,0.0,D,D,0.55,0.35,0.2,0.1,0.1145,0.1755,0.16999999999999998,0.3333333333333333,0.3333333333333333,26,26,0.13461538461538466,0.1307692307692308,0.13461538461538464,0.1384615384615385,0.44807692307692315,0.4903846153846155,0.5326923076923077,0.5653846153846154,0.20961538461538465,0.22692307692307695,0.2961538461538461,0.2673076923076923,0.4743589743589744,0.37179487179487175,6.0,11.0,0.06538461538461539,0.057692307692307696,0.06153846153846154,0.06538461538461539,0.2470979336957893,0.22536946208573522,0.1111111111111111,0.4444444444444444,0.6422018348623855,0.4678111587982833,0.4545454545454547,0.5559566787003609
210,B1,2018-02-17,,Club Brugge,Genk,0.2,0.2,0.1,0.1,D,D,0.6,0.45,0.35,0.2,0.08399999999999999,0.2065,0.28900000000000003,0.3333333333333333,0.3333333333333333,26,26,0.23846153846153845,0.11153846153846156,0.13846153846153852,0.1230769230769231,0.5538461538461539,0.4192307692307693,0.47500000000000003,0.4,0.31153846153846154,0.2,0.19423076923076926,0.2153846153846154,0.7564102564102563,0.4743589743589744,1.0,6.0,0.10769230769230773,0.06153846153846154,0.04615384615384615,0.05384615384615386,0.1484501873062521,0.2580319485573908,0.2222222222222222,0.7777777777777777,0.7654320987654321,0.5625,0.7128712871287131,0.40890688259109315
211,B1,2018-02-17,,Lokeren,Kortrijk,0.0,0.1,0.0,0.0,A,D,0.45,0.65,0.15,0.45,0.129,0.17450000000000002,0.145,0.0,1.0,26,26,0.11153846153846157,0.16153846153846155,0.14615384615384616,0.1384615384615385,0.40769230769230774,0.6692307692307691,0.47692307692307695,0.5826923076923076,0.20769230769230768,0.3288461538461539,0.23269230769230764,0.2692307692307692,0.358974358974359,0.4615384615384616,14.0,7.0,0.05,0.06538461538461539,0.06923076923076923,0.057692307692307696,0.2107557871358707,0.19609321973549274,0.4444444444444444,0.7777777777777777,0.5370370370370372,0.5094339622641508,0.6280991735537191,0.48790322580645146
212,B1,2018-02-17,,Waregem,Eupen,0.3,0.2,0.2,0.2,H,D,0.65,0.7,0.4,0.2,0.08499999999999999,0.21800000000000003,0.3,1.0,0.0,26,26,0.15000000000000008,0.18076923076923077,0.11923076923076927,0.19230769230769224,0.46730769230769226,0.4519230769230769,0.39038461538461533,0.5423076923076923,0.24038461538461536,0.2288461538461538,0.1846153846153846,0.2942307692307692,0.3589743589743591,0.2692307692307692,13.0,16.0,0.04615384615384615,0.08461538461538462,0.06923076923076923,0.08461538461538462,0.2077659013662544,0.1966542203152551,0.2222222222222222,0.2222222222222222,0.6240000000000003,0.51440329218107,0.6458333333333336,0.47290640394088673
213,B1,2018-02-18,,Charleroi,Standard,0.1,0.1,0.0,0.0,D,D,0.3,0.2,0.1,0.05,0.13999999999999999,0.16999999999999998,0.135,0.3333333333333333,0.3333333333333333,26,26,0.1692307692307692,0.10000000000000002,0.1346153846153846,0.13461538461538464,0.4653846153846154,0.4269230769230769,0.48846153846153845,0.37500000000000006,0.24615384615384617,0.22115384615384612,0.2403846153846154,0.19615384615384615,0.6153846153846154,0.46153846153846156,2.0,9.0,0.06153846153846154,0.03846153846153846,0.06923076923076923,0.0576923076923077,0.2319620698861707,0.20145275253675046,0.3333333333333333,0.7777777777777777,0.6874999999999999,0.5289256198347108,0.5599999999999999,0.4921259842519685
214,B1,2018-02-18,,Gent,Mechelen,0.2,0.2,0.0,0.2,D,A,0.5,0.35,0.3,0.1,0.081,0.20350000000000001,0.337,0.3333333333333333,0.3333333333333333,26,26,0.14230769230769233,0.07692307692307694,0.09230769230769233,0.16538461538461544,0.5288461538461539,0.38269230769230766,0.4807692307692308,0.4153846153846154,0.24038461538461542,0.18269230769230774,0.2250000000000001,0.22115384615384612,0.5512820512820513,0.28205128205128205,4.0,15.0,0.0730769230769231,0.030769230769230767,0.04615384615384615,0.09615384615384619,0.18724455769621828,0.204602997225173,0.7777777777777777,0.4444444444444444,0.592,0.4545454545454546,0.4102564102564102,0.4680000000000002
215,B1,2018-02-18,,Mouscron,Waasland-Beveren,0.2,0.2,0.1,0.1,D,D,0.6,0.55,0.35,0.35,0.1325,0.175,0.14250000000000002,0.3333333333333333,0.3333333333333333,26,26,0.1307692307692308,0.17692307692307693,0.18076923076923082,0.1692307692307692,0.4634615384615384,0.5326923076923078,0.5750000000000001,0.5538461538461538,0.24230769230769234,0.24615384615384617,0.2807692307692307,0.3019230769230769,0.37179487179487175,0.435897435897436,13.0,10.0,0.061538461538461556,0.06923076923076923,0.06923076923076925,0.061538461538461556,0.19495361693049545,0.21200986894097268,0.3333333333333333,0.5555555555555555,0.5396825396825398,0.5228215767634856,0.6438356164383565,0.48829431438127074
216,B1,2018-02-23,,Genk,Antwerp,0.4,0.0,0.1,0.0,H,H,0.6,0.3,0.3,0.1,0.0915,0.1855,0.244,1.0,0.0,27,27,0.1407407407407408,0.12592592592592597,0.12962962962962968,0.12592592592592597,0.4740740740740741,0.4074074074074074,0.45185185185185195,0.4851851851851852,0.19444444444444448,0.22037037037037038,0.2092592592592593,0.2222222222222222,0.46913580246913583,0.46913580246913583,6.0,7.0,0.04814814814814815,0.05555555555555557,0.06296296296296297,0.05555555555555555,0.260309861339265,0.24768150754794974,0.7777777777777778,0.1111111111111111,0.723809523809524,0.41015625000000006,0.6194690265486726,0.46311475409836067
217,B1,2018-02-24,,Eupen,Lokeren,0.3,0.2,0.2,0.1,H,H,0.45,0.25,0.35,0.2,0.10800000000000001,0.1785,0.1825,1.0,0.0,27,27,0.12222222222222226,0.19629629629629622,0.10740740740740744,0.15925925925925924,0.4018518518518518,0.5462962962962963,0.40925925925925927,0.6685185185185183,0.18518518518518517,0.2981481481481481,0.20555555555555555,0.3333333333333333,0.25925925925925924,0.34567901234567905,16.0,14.0,0.07407407407407407,0.0888888888888889,0.04814814814814815,0.06296296296296297,0.19245632265379278,0.21111771329452708,0.1111111111111111,0.1111111111111111,0.6600000000000003,0.46082949308755766,0.5225225225225227,0.502262443438914
218,B1,2018-02-24,,Mechelen,Charleroi,0.1,0.1,0.1,0.1,D,D,0.55,0.15,0.35,0.1,0.12,0.16999999999999998,0.1625,0.3333333333333333,0.3333333333333333,27,27,0.09629629629629631,0.16666666666666674,0.16666666666666663,0.10000000000000002,0.4759259259259259,0.41851851851851857,0.45925925925925926,0.41851851851851846,0.22037037037037044,0.22407407407407404,0.24074074074074073,0.21481481481481476,0.2839506172839506,0.6049382716049382,16.0,2.0,0.05185185185185185,0.09259259259259263,0.05925925925925926,0.037037037037037035,0.20902536330772212,0.2327905750490313,0.5555555555555555,0.3333333333333333,0.43697478991596633,0.46303501945525305,0.6923076923076922,0.5241935483870968
219,B1,2018-02-24,,Oostende,St Truiden,0.2,0.0,0.2,0.0,H,H,0.3,0.6,0.2,0.2,0.10500000000000001,0.1825,0.197,1.0,0.0,27,27,0.12962962962962965,0.13333333333333336,0.10740740740740745,0.14074074074074072,0.5259259259259259,0.5648148148148149,0.46666666666666673,0.4685185185185184,0.28888888888888886,0.26481481481481484,0.23888888888888887,0.22592592592592592,0.37037037037037035,0.44444444444444453,12.0,9.0,0.05925925925925926,0.06296296296296297,0.025925925925925925,0.05185185185185186,0.22675779414567543,0.22781001470399598,0.5555555555555555,0.3333333333333333,0.44871794871794884,0.5492957746478873,0.4496124031007754,0.5119047619047618
220,B1,2018-02-24,,Waasland-Beveren,Gent,0.1,0.2,0.1,0.0,A,H,0.5,0.7,0.15,0.35,0.16499999999999998,0.1765,0.11750000000000001,0.0,1.0,27,27,0.18148148148148152,0.17037037037037037,0.1444444444444445,0.0814814814814815,0.5740740740740742,0.5555555555555555,0.5277777777777778,0.3814814814814814,0.28333333333333327,0.3037037037037037,0.2425925925925926,0.17962962962962964,0.43209876543209885,0.54320987654321,10.0,4.0,0.07037037037037039,0.06296296296296298,0.07037037037037039,0.037037037037037035,0.213734420913408,0.19230982894650647,0.5555555555555555,0.5555555555555555,0.6405228758169937,0.493548387096774,0.5954198473282444,0.4596491228070176
221,B1,2018-02-25,,Anderlecht,Mouscron,0.5,0.3,0.2,0.0,H,H,0.55,0.35,0.35,0.2,0.06899999999999999,0.2625,0.45549999999999996,1.0,0.0,27,27,0.1444444444444445,0.13333333333333336,0.1333333333333334,0.1777777777777778,0.5055555555555555,0.45185185185185184,0.46851851851851845,0.5333333333333334,0.24629629629629624,0.21296296296296294,0.24629629629629632,0.25,0.5679012345679013,0.37037037037037035,4.0,13.0,0.07777777777777779,0.06296296296296296,0.06296296296296298,0.07037037037037039,0.20000328013365573,0.19730988194035584,0.1111111111111111,0.1111111111111111,0.5864661654135341,0.48717948717948706,0.5413533834586468,0.5256916996047433
222,B1,2018-02-25,,Kortrijk,Waregem,0.0,0.1,0.0,0.0,A,D,0.55,0.5,0.25,0.25,0.11499999999999999,0.1855,0.1625,0.0,1.0,27,27,0.14444444444444446,0.13333333333333336,0.15555555555555564,0.1814814814814815,0.48333333333333334,0.5777777777777777,0.47407407407407404,0.4611111111111111,0.2407407407407407,0.26481481481481484,0.24629629629629626,0.22777777777777775,0.48148148148148157,0.38271604938271614,6.0,12.0,0.06666666666666668,0.05555555555555555,0.05185185185185185,0.0888888888888889,0.19699820394601494,0.20315645996216247,1.0,0.4444444444444444,0.6000000000000002,0.4980842911877394,0.6315789473684215,0.51953125
223,B1,2018-02-25,,Standard,Club Brugge,0.1,0.1,0.1,0.0,D,H,0.6,0.6,0.3,0.4,0.13,0.175,0.1555,0.3333333333333333,0.3333333333333333,27,27,0.13333333333333333,0.13333333333333336,0.23703703703703702,0.11481481481481483,0.47777777777777775,0.3722222222222223,0.5555555555555556,0.42037037037037045,0.23333333333333334,0.19259259259259257,0.31296296296296294,0.2,0.45679012345679015,0.7407407407407406,8.0,1.0,0.06666666666666667,0.055555555555555566,0.10740740740740744,0.06296296296296297,0.20341123241625625,0.15478668383816846,0.7777777777777778,0.3333333333333333,0.5714285714285714,0.48837209302325585,0.757396449704142,0.5633333333333332
224,B1,2018-03-03,,Antwerp,Eupen,0.2,0.0,0.2,0.0,H,H,0.55,0.3,0.4,0.05,0.0995,0.187,0.205,1.0,0.0,28,28,0.12500000000000006,0.13571428571428573,0.12857142857142861,0.19642857142857137,0.44642857142857156,0.4892857142857143,0.40357142857142847,0.5357142857142857,0.20535714285714288,0.225,0.19107142857142856,0.2946428571428571,0.45238095238095244,0.2857142857142857,8.0,15.0,0.06071428571428572,0.05714285714285715,0.07857142857142858,0.0892857142857143,0.24264947166134468,0.19084398403346187,0.1111111111111111,0.3333333333333333,0.6086956521739133,0.4599999999999999,0.6728971962616825,0.4734513274336284
225,B1,2018-03-03,,Charleroi,St Truiden,0.0,0.0,0.0,0.0,D,D,0.25,0.25,0.15,0.1,0.10300000000000001,0.17250000000000001,0.205,0.3333333333333333,0.3333333333333333,28,28,0.16428571428571423,0.10000000000000002,0.10357142857142862,0.14285714285714285,0.44821428571428573,0.4232142857142857,0.4714285714285715,0.4624999999999999,0.2357142857142857,0.21964285714285708,0.2375,0.225,0.5952380952380951,0.42857142857142866,2.0,9.0,0.06071428571428572,0.03928571428571428,0.024999999999999998,0.05714285714285715,0.23360228741058853,0.22460079336511146,0.3333333333333333,0.3333333333333333,0.6969696969696968,0.5258964143426295,0.43609022556391,0.5037878787878787
226,B1,2018-03-03,,Club Brugge,Kortrijk,0.2,0.1,0.0,0.0,H,D,1.0,0.3,0.55,0.15,0.068,0.2835,0.525,1.0,0.0,28,28,0.23214285714285712,0.11428571428571431,0.1392857142857143,0.13214285714285717,0.5571428571428572,0.4267857142857143,0.48571428571428577,0.575,0.31607142857142856,0.20357142857142857,0.24107142857142855,0.2642857142857143,0.726190476190476,0.46428571428571436,1.0,7.0,0.1035714285714286,0.0642857142857143,0.0642857142857143,0.05357142857142857,0.1583243408341308,0.19878372795110974,0.3333333333333333,0.6666666666666666,0.7344632768361582,0.5673076923076923,0.5777777777777778,0.4963235294117646
227,B1,2018-03-03,,Gent,Oostende,0.2,0.3,0.0,0.1,A,A,0.75,0.3,0.35,0.15,0.08199999999999999,0.205,0.3155,0.0,1.0,28,28,0.14642857142857144,0.08214285714285717,0.13214285714285717,0.12857142857142861,0.5339285714285714,0.3857142857142857,0.5178571428571429,0.5660714285714287,0.24642857142857144,0.1785714285714286,0.2857142857142857,0.2625,0.5595238095238096,0.39285714285714285,4.0,12.0,0.06785714285714287,0.03928571428571429,0.0642857142857143,0.06071428571428572,0.1914189061337417,0.22358615211244523,0.7777777777777777,0.7777777777777777,0.5942028985507246,0.46153846153846156,0.46250000000000013,0.5517241379310344
228,B1,2018-03-03,,Mouscron,Lokeren,0.1,0.2,0.0,0.1,A,A,0.25,0.4,0.05,0.3,0.12350000000000001,0.18,0.155,0.0,1.0,28,28,0.13928571428571432,0.1892857142857143,0.11071428571428575,0.16428571428571428,0.46428571428571425,0.5339285714285715,0.4035714285714286,0.6607142857142855,0.24464285714285716,0.25357142857142856,0.20535714285714285,0.3339285714285714,0.35714285714285715,0.33333333333333337,13.0,14.0,0.060714285714285735,0.07500000000000002,0.05,0.06785714285714287,0.19174113526881364,0.20883889643702708,0.1111111111111111,0.1111111111111111,0.5693430656934307,0.526923076923077,0.5391304347826089,0.5088495575221239
229,B1,2018-03-03,,Standard,Mechelen,0.3,0.2,0.2,0.2,H,D,0.4,0.4,0.3,0.15,0.08349999999999999,0.2105,0.2855,1.0,0.0,28,28,0.13214285714285715,0.13214285714285717,0.09642857142857145,0.16428571428571434,0.4821428571428571,0.38035714285714295,0.4785714285714286,0.4089285714285715,0.2357142857142857,0.19999999999999998,0.22500000000000006,0.21964285714285708,0.45238095238095244,0.2857142857142857,8.0,15.0,0.06785714285714287,0.05357142857142858,0.05357142857142857,0.09285714285714289,0.2052122983915726,0.21068583323146894,0.5555555555555555,0.5555555555555555,0.5606060606060607,0.48888888888888893,0.42857142857142855,0.47014925373134336
230,B1,2018-03-03,,Waasland-Beveren,Genk,0.0,0.1,0.0,0.0,A,D,0.45,0.7,0.15,0.35,0.1625,0.18,0.11750000000000001,0.0,1.0,28,28,0.1785714285714286,0.17142857142857143,0.15000000000000008,0.12142857142857146,0.5714285714285714,0.5607142857142856,0.4785714285714286,0.4035714285714286,0.2785714285714285,0.3053571428571428,0.19821428571428573,0.21607142857142855,0.4166666666666668,0.48809523809523814,11.0,5.0,0.07142857142857144,0.060714285714285735,0.05,0.05357142857142859,0.21207833410182533,0.2548268128172558,0.2222222222222222,0.7777777777777777,0.6410256410256412,0.48749999999999993,0.7567567567567571,0.41417910447761197
231,B1,2018-03-03,,Waregem,Anderlecht,0.2,0.3,0.1,0.3,A,A,0.6,0.25,0.3,0.25,0.1625,0.1855,0.1145,0.0,1.0,28,28,0.15357142857142864,0.17500000000000002,0.15714285714285717,0.1392857142857143,0.475,0.4642857142857143,0.5071428571428572,0.4482142857142857,0.2464285714285714,0.22857142857142856,0.24999999999999994,0.21249999999999997,0.4047619047619048,0.5833333333333334,12.0,3.0,0.049999999999999996,0.08571428571428573,0.08214285714285717,0.060714285714285714,0.20472204625239485,0.19433834066949568,0.6666666666666666,0.3333333333333333,0.6231884057971018,0.518796992481203,0.6285714285714288,0.492957746478873
232,B1,2018-03-11,,Anderlecht,Antwerp,0.2,0.1,0.1,0.1,H,D,0.1,0.6,0.1,0.4,0.08149999999999999,0.21400000000000002,0.2925,1.0,0.0,29,29,0.1620689655172414,0.1413793103448276,0.12758620689655178,0.1310344827586207,0.49827586206896557,0.45344827586206893,0.4500000000000001,0.48275862068965525,0.24999999999999994,0.2155172413793103,0.21206896551724141,0.2189655172413793,0.5977011494252874,0.471264367816092,2.0,7.0,0.08965517241379312,0.06206896551724138,0.06551724137931035,0.055172413793103454,0.19320776997602834,0.23863252485393308,0.6666666666666666,0.4444444444444444,0.6482758620689657,0.5017301038062282,0.6016260162601628,0.4712643678160919
233,B1,2018-03-11,,Eupen,Mouscron,0.4,0.0,0.0,0.0,H,D,0.75,0.4,0.5,0.1,0.08249999999999999,0.2265,0.314,1.0,0.0,29,29,0.1241379310344828,0.19655172413793098,0.13793103448275865,0.18965517241379312,0.3999999999999999,0.5362068965517242,0.45689655172413784,0.5293103448275863,0.18620689655172412,0.29827586206896545,0.23793103448275862,0.2551724137931034,0.27586206896551724,0.3448275862068966,16.0,14.0,0.07586206896551725,0.09310344827586209,0.058620689655172434,0.07586206896551727,0.1886134333511497,0.19317497794791574,0.3333333333333333,0.1111111111111111,0.666666666666667,0.4655172413793104,0.5797101449275364,0.5207547169811322
234,B1,2018-03-11,,Genk,Gent,0.1,0.2,0.0,0.1,A,A,0.5,0.4,0.2,0.25,0.11399999999999999,0.177,0.16999999999999998,0.0,1.0,29,29,0.14827586206896556,0.11724137931034485,0.14827586206896554,0.08965517241379312,0.4862068965517241,0.4051724137931034,0.5413793103448276,0.38275862068965516,0.20344827586206898,0.21379310344827587,0.25,0.17758620689655177,0.5057471264367817,0.5402298850574714,5.0,4.0,0.048275862068965524,0.051724137931034496,0.06551724137931035,0.04137931034482759,0.2518080564079938,0.1979153709321656,0.7777777777777777,0.4444444444444444,0.7288135593220341,0.4184397163120568,0.5931034482758621,0.46178343949044587
235,B1,2018-03-11,,Kortrijk,Charleroi,0.2,0.0,0.2,0.0,H,H,0.35,0.65,0.25,0.45,0.1275,0.17450000000000002,0.15,1.0,0.0,29,29,0.13793103448275862,0.1344827586206897,0.15862068965517237,0.09655172413793106,0.4793103448275863,0.5896551724137931,0.44137931034482764,0.41724137931034483,0.2379310344827586,0.27413793103448275,0.23275862068965517,0.21551724137931028,0.4482758620689656,0.586206896551724,8.0,3.0,0.062068965517241385,0.05172413793103448,0.05862068965517242,0.03793103448275861,0.1931962978178351,0.23473603836368231,0.3333333333333333,0.3333333333333333,0.5797101449275363,0.4964028776978416,0.6814814814814814,0.5273437499999999
236,B1,2018-03-11,,Lokeren,Waregem,0.0,0.2,0.0,0.1,A,A,0.25,0.85,0.1,0.4,0.1325,0.176,0.137,0.0,1.0,29,29,0.1137931034482759,0.16206896551724134,0.1551724137931035,0.1793103448275862,0.403448275862069,0.6465517241379308,0.47931034482758617,0.45689655172413796,0.20862068965517241,0.3241379310344828,0.24827586206896549,0.2293103448275862,0.3563218390804598,0.3908045977011495,13.0,12.0,0.05172413793103449,0.06551724137931035,0.05172413793103448,0.09310344827586207,0.20968316114481145,0.2032334167457241,0.3333333333333333,0.6666666666666666,0.5454545454545456,0.517094017094017,0.6250000000000003,0.5179856115107914
237,B1,2018-03-11,,Mechelen,Waasland-Beveren,0.2,0.0,0.0,0.0,H,D,0.75,0.15,0.4,0.0,0.08199999999999999,0.2285,0.313,1.0,0.0,29,29,0.10000000000000003,0.16896551724137934,0.17241379310344832,0.1689655172413793,0.47586206896551725,0.40862068965517245,0.5672413793103448,0.5655172413793103,0.22241379310344833,0.22241379310344822,0.2741379310344827,0.3068965517241379,0.27586206896551724,0.40229885057471276,16.0,12.0,0.05862068965517241,0.09655172413793107,0.06896551724137932,0.058620689655172434,0.20627196382725702,0.21053366316550923,0.2222222222222222,0.1111111111111111,0.4496124031007752,0.4673913043478262,0.6289308176100632,0.4832826747720364
238,B1,2018-03-11,,Oostende,Standard,0.2,0.3,0.2,0.0,A,H,0.45,1.0,0.1,0.6,0.16799999999999998,0.1805,0.12150000000000001,0.0,1.0,29,29,0.13793103448275865,0.13103448275862073,0.13793103448275862,0.1344827586206897,0.5103448275862069,0.5724137931034483,0.47931034482758617,0.3810344827586208,0.28103448275862064,0.2655172413793104,0.2379310344827586,0.19827586206896552,0.41379310344827586,0.471264367816092,11.0,7.0,0.06551724137931035,0.05862068965517242,0.07241379310344828,0.05862068965517242,0.22897340153229315,0.20098717156804677,0.7777777777777777,0.5555555555555555,0.4907975460122701,0.5506756756756755,0.5797101449275363,0.4964028776978417
239,B1,2018-03-11,,St Truiden,Club Brugge,0.0,0.1,0.0,0.0,A,D,0.5,0.5,0.3,0.25,0.2375,0.196,0.091,0.0,1.0,29,29,0.10000000000000005,0.13793103448275862,0.23103448275862065,0.11379310344827588,0.4637931034482759,0.45517241379310336,0.5724137931034483,0.42241379310344834,0.23275862068965514,0.22241379310344828,0.3241379310344828,0.2017241379310345,0.42528735632183917,0.7356321839080459,10.0,1.0,0.02413793103448276,0.055172413793103454,0.10000000000000003,0.062068965517241385,0.22604494066460099,0.154132061980752,0.4444444444444444,0.5555555555555555,0.4296296296296299,0.5018587360594794,0.7127659574468083,0.5662650602409639
240,B1,2018-07-27,,Standard,Gent,0.3,0.2,0.1,0.1,H,D,0.5,0.55,0.4,0.25,0.1155,0.16999999999999998,0.175,1.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,B1,2018-07-28,,Kortrijk,Anderlecht,0.1,0.4,0.0,0.2,A,A,0.4,0.55,0.05,0.3,0.225,0.21000000000000002,0.091,0.0,1.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,B1,2018-07-28,,Oostende,Mouscron,0.2,0.1,0.0,0.1,H,A,0.55,0.3,0.25,0.1,0.0785,0.22000000000000003,0.35,1.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,B1,2018-07-28,,St Truiden,Cercle Brugge,0.0,0.0,0.0,0.0,D,D,0.45,0.5,0.15,0.3,0.0985,0.184,0.205,0.3333333333333333,0.3333333333333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,B1,2018-07-28,,Waregem,Waasland-Beveren,0.2,0.2,0.1,0.0,D,H,0.4,0.3,0.25,0.2,0.0755,0.24,0.33999999999999997,0.3333333333333333,0.3333333333333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,B1,2018-07-29,,Charleroi,Antwerp,0.0,0.1,0.0,0.1,A,A,0.5,0.3,0.25,0.15,0.1035,0.16999999999999998,0.2,0.0,1.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,B1,2018-07-29,,Club Brugge,Eupen,0.5,0.2,0.3,0.0,H,H,0.6,0.45,0.4,0.25,0.0645,0.32599999999999996,0.6435,1.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,B1,2018-07-29,,Lokeren,Genk,0.0,0.4,0.0,0.2,A,A,0.25,1.0,0.05,0.35,0.1875,0.1825,0.10600000000000001,0.0,1.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,B1,2018-08-03,,Waasland-Beveren,Standard,0.0,0.0,0.0,0.0,D,D,0.35,0.95,0.2,0.55,0.22000000000000003,0.1925,0.094,0.3333333333333333,0.3333333333333333,1,1,0.2,0.2,0.3,0.2,0.3,0.4,0.5,0.55,0.2,0.25,0.4,0.25,0.3333333333333333,1.0,7.0,6.0,0.0,0.1,0.1,0.1,0.3623132213575005,0.1632465874590532,,,1.0,0.6666666666666667,0.7499999999999999,0.8
249,B1,2018-08-04,,Antwerp,Kortrijk,0.0,0.0,0.0,0.0,D,D,1.0,0.0,0.6,0.0,0.0945,0.185,0.225,0.3333333333333333,0.3333333333333333,1,1,0.1,0.0,0.1,0.4,0.3,0.5,0.4,0.55,0.15,0.25,0.05,0.3,1.0,0.0,6.0,15.0,0.1,0.0,0.0,0.2,0.2941276218010065,0.1030222886144742,,,0.6666666666666667,0.5,1.0,0.125
250,B1,2018-08-04,,Cercle Brugge,Lokeren,0.3,0.2,0.2,0.1,H,H,0.9,0.35,0.5,0.15,0.10200000000000001,0.2,0.185,1.0,0.0,1,1,0.0,0.0,0.0,0.4,0.5,0.45,0.25,1.0,0.3,0.15,0.05,0.35,0.3333333333333333,0.0,9.0,16.0,0.0,0.0,0.0,0.2,0.28250816111417554,0.14175832725051887,,,0.0,0.6,0.0,0.2
251,B1,2018-08-04,,Eupen,Charleroi,0.1,0.4,0.1,0.2,A,A,0.55,0.55,0.3,0.45,0.1365,0.173,0.134,0.0,1.0,1,1,0.2,0.5,0.0,0.1,0.45,0.6,0.5,0.3,0.25,0.4,0.25,0.15,0.0,0.0,15.0,14.0,0.0,0.3,0.0,0.1,0.02669959523932322,0.2941276218010065,,,0.8,0.5555555555555556,0.0,0.5
252,B1,2018-08-04,,Gent,Waregem,0.1,0.1,0.0,0.0,D,D,0.6,0.25,0.15,0.15,0.0905,0.1925,0.2325,0.3333333333333333,0.3333333333333333,1,1,0.2,0.3,0.2,0.2,0.55,0.5,0.4,0.3,0.25,0.4,0.25,0.2,0.0,0.3333333333333333,13.0,10.0,0.1,0.1,0.1,0.0,0.1632465874590532,0.3623132213575005,,,0.8,0.45454545454545453,0.8,0.625
253,B1,2018-08-05,,Anderlecht,Oostende,0.5,0.2,0.0,0.0,H,D,0.55,0.3,0.25,0.1,0.0765,0.2375,0.362,1.0,0.0,1,1,0.4,0.1,0.2,0.1,0.55,0.4,0.55,0.3,0.3,0.05,0.25,0.1,1.0,1.0,5.0,8.0,0.2,0.0,0.0,0.1,0.1030222886144742,0.06795722564927396,,,1.0,0.5454545454545454,0.8,0.45454545454545453
